soc_code,occupation_title,element_name,holland_code,scale_id,data_value
11-9121.01,Clinical Research Coordinators,Conventional,C,OI,4.81
11-9121.02,Water Resource Specialists,Realistic,R,OI,4.45
11-9121.02,Water Resource Specialists,Investigative,I,OI,5.8
11-9121.02,Water Resource Specialists,Artistic,A,OI,1.78
11-9121.02,Water Resource Specialists,Social,S,OI,2.58
11-9121.02,Water Resource Specialists,Enterprising,E,OI,3.53
11-9121.02,Water Resource Specialists,Conventional,C,OI,4.17
11-9131.00,Postmasters and Mail Superintendents,Realistic,R,OI,2.14
11-9131.00,Postmasters and Mail Superintendents,Investigative,I,OI,1.3
11-9131.00,Postmasters and Mail Superintendents,Artistic,A,OI,1.17
11-9131.00,Postmasters and Mail Superintendents,Social,S,OI,3.35
11-9131.00,Postmasters and Mail Superintendents,Enterprising,E,OI,6
11-9131.00,Postmasters and Mail Superintendents,Conventional,C,OI,5.69
11-9141.00,"Property, Real Estate, and Community Association Managers",Realistic,R,OI,3.28
11-9141.00,"Property, Real Estate, and Community Association Managers",Investigative,I,OI,2.11
11-9141.00,"Property, Real Estate, and Community Association Managers",Artistic,A,OI,1.69
11-9141.00,"Property, Real Estate, and Community Association Managers",Social,S,OI,3.53
11-9141.00,"Property, Real Estate, and Community Association Managers",Enterprising,E,OI,6.67
11-9141.00,"Property, Real Estate, and Community Association Managers",Conventional,C,OI,5.26
11-9151.00,Social and Community Service Managers,Realistic,R,OI,1
11-9151.00,Social and Community Service Managers,Investigative,I,OI,2.17
11-9151.00,Social and Community Service Managers,Artistic,A,OI,2.43
11-9151.00,Social and Community Service Managers,Social,S,OI,5.43
11-9151.00,Social and Community Service Managers,Enterprising,E,OI,6.97
11-9151.00,Social and Community Service Managers,Conventional,C,OI,4.21
11-9161.00,Emergency Management Directors,Realistic,R,OI,3.53
11-9161.00,Emergency Management Directors,Investigative,I,OI,4.49
11-9161.00,Emergency Management Directors,Artistic,A,OI,1.82
11-9161.00,Emergency Management Directors,Social,S,OI,4.01
11-9161.00,Emergency Management Directors,Enterprising,E,OI,5.07
11-9161.00,Emergency Management Directors,Conventional,C,OI,4.69
11-9171.00,Funeral Home Managers,Realistic,R,OI,2.81
11-9171.00,Funeral Home Managers,Investigative,I,OI,2.32
11-9171.00,Funeral Home Managers,Artistic,A,OI,1.89
11-9171.00,Funeral Home Managers,Social,S,OI,4.35
11-9171.00,Funeral Home Managers,Enterprising,E,OI,6.38
11-9171.00,Funeral Home Managers,Conventional,C,OI,4.56
11-9179.01,Fitness and Wellness Coordinators,Realistic,R,OI,3.21
11-9179.01,Fitness and Wellness Coordinators,Investigative,I,OI,2.69
11-9179.01,Fitness and Wellness Coordinators,Artistic,A,OI,2.14
11-9179.01,Fitness and Wellness Coordinators,Social,S,OI,5.58
11-9179.01,Fitness and Wellness Coordinators,Enterprising,E,OI,5.42
11-9179.01,Fitness and Wellness Coordinators,Conventional,C,OI,3.65
11-9179.02,Spa Managers,Realistic,R,OI,2.5
11-9179.02,Spa Managers,Investigative,I,OI,1.31
11-9179.02,Spa Managers,Artistic,A,OI,1.84
11-9179.02,Spa Managers,Social,S,OI,4.19
11-9179.02,Spa Managers,Enterprising,E,OI,7
11-9179.02,Spa Managers,Conventional,C,OI,4.91
11-9199.01,Regulatory Affairs Managers,Realistic,R,OI,1.93
11-9199.01,Regulatory Affairs Managers,Investigative,I,OI,2.99
11-9199.01,Regulatory Affairs Managers,Artistic,A,OI,1.34
11-9199.01,Regulatory Affairs Managers,Social,S,OI,2.65
11-9199.01,Regulatory Affairs Managers,Enterprising,E,OI,6.55
11-9199.01,Regulatory Affairs Managers,Conventional,C,OI,5.67
11-9199.02,Compliance Managers,Realistic,R,OI,1.92
11-9199.02,Compliance Managers,Investigative,I,OI,2.98
11-9199.02,Compliance Managers,Artistic,A,OI,1
11-9199.02,Compliance Managers,Social,S,OI,3.1
11-9199.02,Compliance Managers,Enterprising,E,OI,5.93
11-9199.02,Compliance Managers,Conventional,C,OI,6.3
11-9199.08,Loss Prevention Managers,Realistic,R,OI,3.43
11-9199.08,Loss Prevention Managers,Investigative,I,OI,3.62
11-9199.08,Loss Prevention Managers,Artistic,A,OI,1
11-9199.08,Loss Prevention Managers,Social,S,OI,2.85
11-9199.08,Loss Prevention Managers,Enterprising,E,OI,5.62
11-9199.08,Loss Prevention Managers,Conventional,C,OI,5.85
11-9199.09,Wind Energy Operations Managers,Realistic,R,OI,4.16
11-9199.09,Wind Energy Operations Managers,Investigative,I,OI,3.04
11-9199.09,Wind Energy Operations Managers,Artistic,A,OI,1
11-9199.09,Wind Energy Operations Managers,Social,S,OI,2.34
11-9199.09,Wind Energy Operations Managers,Enterprising,E,OI,6.47
11-9199.09,Wind Energy Operations Managers,Conventional,C,OI,5.24
11-9199.10,Wind Energy Development Managers,Realistic,R,OI,3.44
11-9199.10,Wind Energy Development Managers,Investigative,I,OI,3.86
11-9199.10,Wind Energy Development Managers,Artistic,A,OI,1.66
11-9199.10,Wind Energy Development Managers,Social,S,OI,2.38
11-9199.10,Wind Energy Development Managers,Enterprising,E,OI,6.71
11-9199.10,Wind Energy Development Managers,Conventional,C,OI,4.82
11-9199.11,Brownfield Redevelopment Specialists and Site Managers,Realistic,R,OI,4.49
11-9199.11,Brownfield Redevelopment Specialists and Site Managers,Investigative,I,OI,4.31
11-9199.11,Brownfield Redevelopment Specialists and Site Managers,Artistic,A,OI,1.46
11-9199.11,Brownfield Redevelopment Specialists and Site Managers,Social,S,OI,2.03
11-9199.11,Brownfield Redevelopment Specialists and Site Managers,Enterprising,E,OI,4.54
11-9199.11,Brownfield Redevelopment Specialists and Site Managers,Conventional,C,OI,4.69
13-1011.00,"Agents and Business Managers of Artists, Performers, and Athletes",Realistic,R,OI,1
13-1011.00,"Agents and Business Managers of Artists, Performers, and Athletes",Investigative,I,OI,1.76
13-1011.00,"Agents and Business Managers of Artists, Performers, and Athletes",Artistic,A,OI,3.55
13-1011.00,"Agents and Business Managers of Artists, Performers, and Athletes",Social,S,OI,4.14
13-1011.00,"Agents and Business Managers of Artists, Performers, and Athletes",Enterprising,E,OI,6.48
13-1011.00,"Agents and Business Managers of Artists, Performers, and Athletes",Conventional,C,OI,3.73
13-1021.00,"Buyers and Purchasing Agents, Farm Products",Realistic,R,OI,4.56
13-1021.00,"Buyers and Purchasing Agents, Farm Products",Investigative,I,OI,1.85
13-1021.00,"Buyers and Purchasing Agents, Farm Products",Artistic,A,OI,1.08
13-1021.00,"Buyers and Purchasing Agents, Farm Products",Social,S,OI,1.74
13-1021.00,"Buyers and Purchasing Agents, Farm Products",Enterprising,E,OI,4.91
13-1021.00,"Buyers and Purchasing Agents, Farm Products",Conventional,C,OI,4.8
13-1022.00,"Wholesale and Retail Buyers, Except Farm Products",Realistic,R,OI,3.37
13-1022.00,"Wholesale and Retail Buyers, Except Farm Products",Investigative,I,OI,1.92
13-1022.00,"Wholesale and Retail Buyers, Except Farm Products",Artistic,A,OI,1.56
13-1022.00,"Wholesale and Retail Buyers, Except Farm Products",Social,S,OI,2.45
13-1022.00,"Wholesale and Retail Buyers, Except Farm Products",Enterprising,E,OI,5.23
13-1022.00,"Wholesale and Retail Buyers, Except Farm Products",Conventional,C,OI,5.17
13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",Realistic,R,OI,3.5
13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",Investigative,I,OI,1.82
13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",Artistic,A,OI,1.19
13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",Social,S,OI,1.93
13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",Enterprising,E,OI,5.09
13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",Conventional,C,OI,5.65
13-1031.00,"Claims Adjusters, Examiners, and Investigators",Realistic,R,OI,1.23
13-1031.00,"Claims Adjusters, Examiners, and Investigators",Investigative,I,OI,3.53
13-1031.00,"Claims Adjusters, Examiners, and Investigators",Artistic,A,OI,1
13-1031.00,"Claims Adjusters, Examiners, and Investigators",Social,S,OI,2.61
13-1031.00,"Claims Adjusters, Examiners, and Investigators",Enterprising,E,OI,4.77
13-1031.00,"Claims Adjusters, Examiners, and Investigators",Conventional,C,OI,6.23
13-1032.00,"Insurance Appraisers, Auto Damage",Realistic,R,OI,5.17
13-1032.00,"Insurance Appraisers, Auto Damage",Investigative,I,OI,3.04
13-1032.00,"Insurance Appraisers, Auto Damage",Artistic,A,OI,1.16
13-1032.00,"Insurance Appraisers, Auto Damage",Social,S,OI,1.64
13-1032.00,"Insurance Appraisers, Auto Damage",Enterprising,E,OI,3.54
13-1032.00,"Insurance Appraisers, Auto Damage",Conventional,C,OI,5.44
13-1041.00,Compliance Officers,Realistic,R,OI,2.51
13-1041.00,Compliance Officers,Investigative,I,OI,3.07
13-1041.00,Compliance Officers,Artistic,A,OI,1
13-1041.00,Compliance Officers,Social,S,OI,2.97
13-1041.00,Compliance Officers,Enterprising,E,OI,4.08
13-1041.00,Compliance Officers,Conventional,C,OI,6.33
13-1041.01,Environmental Compliance Inspectors,Realistic,R,OI,4.57
13-1041.01,Environmental Compliance Inspectors,Investigative,I,OI,4.77
13-1041.01,Environmental Compliance Inspectors,Artistic,A,OI,1.05
13-1041.01,Environmental Compliance Inspectors,Social,S,OI,2.35
13-1041.01,Environmental Compliance Inspectors,Enterprising,E,OI,3.21
13-1041.01,Environmental Compliance Inspectors,Conventional,C,OI,5.84
13-1041.03,Equal Opportunity Representatives and Officers,Realistic,R,OI,1.23
13-1041.03,Equal Opportunity Representatives and Officers,Investigative,I,OI,3.01
13-1041.03,Equal Opportunity Representatives and Officers,Artistic,A,OI,1.73
13-1041.03,Equal Opportunity Representatives and Officers,Social,S,OI,4.24
13-1041.03,Equal Opportunity Representatives and Officers,Enterprising,E,OI,5.37
13-1041.03,Equal Opportunity Representatives and Officers,Conventional,C,OI,5.21
13-1041.04,Government Property Inspectors and Investigators,Realistic,R,OI,3.09
13-1041.04,Government Property Inspectors and Investigators,Investigative,I,OI,3.32
13-1041.04,Government Property Inspectors and Investigators,Artistic,A,OI,1
13-1041.04,Government Property Inspectors and Investigators,Social,S,OI,2.41
13-1041.04,Government Property Inspectors and Investigators,Enterprising,E,OI,4.2
13-1041.04,Government Property Inspectors and Investigators,Conventional,C,OI,6.26
13-1041.06,Coroners,Realistic,R,OI,4.04
13-1041.06,Coroners,Investigative,I,OI,4.94
13-1041.06,Coroners,Artistic,A,OI,1.5
13-1041.06,Coroners,Social,S,OI,3.1
13-1041.06,Coroners,Enterprising,E,OI,4.09
13-1041.06,Coroners,Conventional,C,OI,4.86
13-1041.07,Regulatory Affairs Specialists,Realistic,R,OI,1.4
13-1041.07,Regulatory Affairs Specialists,Investigative,I,OI,3.32
13-1041.07,Regulatory Affairs Specialists,Artistic,A,OI,1
13-1041.07,Regulatory Affairs Specialists,Social,S,OI,2.5
13-1041.07,Regulatory Affairs Specialists,Enterprising,E,OI,4.46
13-1041.07,Regulatory Affairs Specialists,Conventional,C,OI,6.32
13-1041.08,Customs Brokers,Realistic,R,OI,2.37
13-1041.08,Customs Brokers,Investigative,I,OI,1.53
13-1041.08,Customs Brokers,Artistic,A,OI,1
13-1041.08,Customs Brokers,Social,S,OI,2.17
13-1041.08,Customs Brokers,Enterprising,E,OI,5.02
13-1041.08,Customs Brokers,Conventional,C,OI,6.13
13-1051.00,Cost Estimators,Realistic,R,OI,3.01
13-1051.00,Cost Estimators,Investigative,I,OI,3.18
13-1051.00,Cost Estimators,Artistic,A,OI,1.12
13-1051.00,Cost Estimators,Social,S,OI,1.66
13-1051.00,Cost Estimators,Enterprising,E,OI,4.65
13-1051.00,Cost Estimators,Conventional,C,OI,6.44
13-1071.00,Human Resources Specialists,Realistic,R,OI,1.03
13-1071.00,Human Resources Specialists,Investigative,I,OI,2.52
13-1071.00,Human Resources Specialists,Artistic,A,OI,1.35
13-1071.00,Human Resources Specialists,Social,S,OI,3.78
13-1071.00,Human Resources Specialists,Enterprising,E,OI,5.67
13-1071.00,Human Resources Specialists,Conventional,C,OI,5.52
13-1074.00,Farm Labor Contractors,Realistic,R,OI,4.85
13-1074.00,Farm Labor Contractors,Investigative,I,OI,1.54
13-1074.00,Farm Labor Contractors,Artistic,A,OI,1
13-1074.00,Farm Labor Contractors,Social,S,OI,3.24
13-1074.00,Farm Labor Contractors,Enterprising,E,OI,4.99
13-1074.00,Farm Labor Contractors,Conventional,C,OI,4.39
13-1075.00,Labor Relations Specialists,Realistic,R,OI,1.31
13-1075.00,Labor Relations Specialists,Investigative,I,OI,3.1
13-1075.00,Labor Relations Specialists,Artistic,A,OI,1.71
13-1075.00,Labor Relations Specialists,Social,S,OI,3.72
13-1075.00,Labor Relations Specialists,Enterprising,E,OI,5.65
13-1075.00,Labor Relations Specialists,Conventional,C,OI,4.61
13-1081.00,Logisticians,Realistic,R,OI,2.35
13-1081.00,Logisticians,Investigative,I,OI,3.81
13-1081.00,Logisticians,Artistic,A,OI,1.1
13-1081.00,Logisticians,Social,S,OI,2.33
13-1081.00,Logisticians,Enterprising,E,OI,5.02
13-1081.00,Logisticians,Conventional,C,OI,5.44
13-1081.01,Logistics Engineers,Realistic,R,OI,4.02
13-1081.01,Logistics Engineers,Investigative,I,OI,5.22
13-1081.01,Logistics Engineers,Artistic,A,OI,1.07
13-1081.01,Logistics Engineers,Social,S,OI,1.31
13-1081.01,Logistics Engineers,Enterprising,E,OI,3.76
13-1081.01,Logistics Engineers,Conventional,C,OI,5.67
13-1081.02,Logistics Analysts,Realistic,R,OI,2.88
13-1081.02,Logistics Analysts,Investigative,I,OI,4.04
13-1081.02,Logistics Analysts,Artistic,A,OI,1
13-1081.02,Logistics Analysts,Social,S,OI,1.52
13-1081.02,Logistics Analysts,Enterprising,E,OI,4.47
13-1081.02,Logistics Analysts,Conventional,C,OI,6.79
13-1082.00,Project Management Specialists,Realistic,R,OI,1.48
13-1082.00,Project Management Specialists,Investigative,I,OI,2.75
13-1082.00,Project Management Specialists,Artistic,A,OI,1.57
13-1082.00,Project Management Specialists,Social,S,OI,3.32
13-1082.00,Project Management Specialists,Enterprising,E,OI,6.3
13-1082.00,Project Management Specialists,Conventional,C,OI,5.55
13-1111.00,Management Analysts,Realistic,R,OI,1.37
13-1111.00,Management Analysts,Investigative,I,OI,5.44
13-1111.00,Management Analysts,Artistic,A,OI,1.63
13-1111.00,Management Analysts,Social,S,OI,2.82
13-1111.00,Management Analysts,Enterprising,E,OI,4.81
13-1111.00,Management Analysts,Conventional,C,OI,6.05
13-1121.00,"Meeting, Convention, and Event Planners",Realistic,R,OI,1
13-1121.00,"Meeting, Convention, and Event Planners",Investigative,I,OI,1.56
13-1121.00,"Meeting, Convention, and Event Planners",Artistic,A,OI,2.49
13-1121.00,"Meeting, Convention, and Event Planners",Social,S,OI,4.56
13-1121.00,"Meeting, Convention, and Event Planners",Enterprising,E,OI,7
13-1121.00,"Meeting, Convention, and Event Planners",Conventional,C,OI,4.96
13-1131.00,Fundraisers,Realistic,R,OI,1
13-1131.00,Fundraisers,Investigative,I,OI,2.02
13-1131.00,Fundraisers,Artistic,A,OI,3.22
13-1131.00,Fundraisers,Social,S,OI,4.23
13-1131.00,Fundraisers,Enterprising,E,OI,6.03
13-1131.00,Fundraisers,Conventional,C,OI,4.07
13-1141.00,"Compensation, Benefits, and Job Analysis Specialists",Realistic,R,OI,1.29
13-1141.00,"Compensation, Benefits, and Job Analysis Specialists",Investigative,I,OI,3.42
13-1141.00,"Compensation, Benefits, and Job Analysis Specialists",Artistic,A,OI,1.41
13-1141.00,"Compensation, Benefits, and Job Analysis Specialists",Social,S,OI,3.64
13-1141.00,"Compensation, Benefits, and Job Analysis Specialists",Enterprising,E,OI,5.38
13-1141.00,"Compensation, Benefits, and Job Analysis Specialists",Conventional,C,OI,5.8
13-1151.00,Training and Development Specialists,Realistic,R,OI,2.03
13-1151.00,Training and Development Specialists,Investigative,I,OI,4.03
13-1151.00,Training and Development Specialists,Artistic,A,OI,3.19
13-1151.00,Training and Development Specialists,Social,S,OI,5.64
13-1151.00,Training and Development Specialists,Enterprising,E,OI,3.68
13-1151.00,Training and Development Specialists,Conventional,C,OI,3.76
13-1161.00,Market Research Analysts and Marketing Specialists,Realistic,R,OI,1.08
13-1161.00,Market Research Analysts and Marketing Specialists,Investigative,I,OI,4.6
13-1161.00,Market Research Analysts and Marketing Specialists,Artistic,A,OI,2.56
13-1161.00,Market Research Analysts and Marketing Specialists,Social,S,OI,2.47
13-1161.00,Market Research Analysts and Marketing Specialists,Enterprising,E,OI,5.52
13-1161.00,Market Research Analysts and Marketing Specialists,Conventional,C,OI,4.62
13-1161.01,Search Marketing Strategists,Realistic,R,OI,1
13-1161.01,Search Marketing Strategists,Investigative,I,OI,3.78
13-1161.01,Search Marketing Strategists,Artistic,A,OI,3.23
13-1161.01,Search Marketing Strategists,Social,S,OI,2.76
13-1161.01,Search Marketing Strategists,Enterprising,E,OI,5.54
13-1161.01,Search Marketing Strategists,Conventional,C,OI,4.68
13-1199.04,Business Continuity Planners,Realistic,R,OI,2
13-1199.04,Business Continuity Planners,Investigative,I,OI,4.39
13-1199.04,Business Continuity Planners,Artistic,A,OI,1.66
13-1199.04,Business Continuity Planners,Social,S,OI,3.06
13-1199.04,Business Continuity Planners,Enterprising,E,OI,5.23
13-1199.04,Business Continuity Planners,Conventional,C,OI,5.06
13-1199.05,Sustainability Specialists,Realistic,R,OI,2.06
13-1199.05,Sustainability Specialists,Investigative,I,OI,5.2
13-1199.05,Sustainability Specialists,Artistic,A,OI,2.5
13-1199.05,Sustainability Specialists,Social,S,OI,2.95
13-1199.05,Sustainability Specialists,Enterprising,E,OI,5.09
13-1199.05,Sustainability Specialists,Conventional,C,OI,4.41
13-1199.06,Online Merchants,Realistic,R,OI,2.42
13-1199.06,Online Merchants,Investigative,I,OI,1.61
13-1199.06,Online Merchants,Artistic,A,OI,1.88
13-1199.06,Online Merchants,Social,S,OI,2.32
13-1199.06,Online Merchants,Enterprising,E,OI,5.78
13-1199.06,Online Merchants,Conventional,C,OI,5.97
13-1199.07,Security Management Specialists,Realistic,R,OI,3.86
13-1199.07,Security Management Specialists,Investigative,I,OI,5.09
13-1199.07,Security Management Specialists,Artistic,A,OI,1.68
13-1199.07,Security Management Specialists,Social,S,OI,1.96
13-1199.07,Security Management Specialists,Enterprising,E,OI,3.73
13-1199.07,Security Management Specialists,Conventional,C,OI,5.68
13-2011.00,Accountants and Auditors,Realistic,R,OI,1.14
13-2011.00,Accountants and Auditors,Investigative,I,OI,3.57
13-2011.00,Accountants and Auditors,Artistic,A,OI,1.08
13-2011.00,Accountants and Auditors,Social,S,OI,2.13
13-2011.00,Accountants and Auditors,Enterprising,E,OI,3.87
